anio,mes,operación,pais_de_origen_o_destino,umed,cantidad,dolares,pesos
2009,Abril,Exportación,Reino Unido,ton,240.415,697646,9335656
2009,Mayo,Exportación,Reino Unido,ton,579.253,1685778,22201562
2009,Junio,Exportación,Reino Unido,ton,735.176,2253294,30098323
2009,Julio,Exportación,Reino Unido,ton,342.24,1057970,14264978
2009,Agosto,Exportación,Reino Unido,ton,214.785,620024,8058542
2009,Septiembre,Exportación,Reino Unido,ton,379.79,1090180,14645727
2009,Octubre,Exportación,Reino Unido,ton,211.915,598334,7913132
2009,Diciembre,Exportación,Reino Unido,ton,153.13,464973,5959876
2008,Mayo,Exportación,República Árabe Siria,ton,4.72,15104,158119
2005,Enero,Exportación,Suiza,ton,127.96,214072,2416466
2005,Febrero,Exportación,Suiza,ton,42,74970,836155
2005,Marzo,Exportación,Suiza,ton,83.355,134598,1503784
2005,Abril,Exportación,Suiza,ton,179.871,285027,3158362
2005,Mayo,Exportación,Suiza,ton,371.021,606622,6662441
2005,Junio,Exportación,Suiza,ton,868.792,1384232,15009638
2005,Julio,Exportación,Suiza,ton,380.092,642947,6885499
2005,Agosto,Exportación,Suiza,ton,136.215,222386,2361502
2005,Septiembre,Exportación,Suiza,ton,19.476,31649,338138
2005,Octubre,Exportación,Suiza,ton,0.135,486,5271
2005,Noviembre,Exportación,Suiza,ton,20.558,43972,467643
2005,Diciembre,Exportación,Suiza,ton,85.213,157320,1661369
2006,Enero,Exportación,Suiza,ton,93.329,175938,1859437
2006,Febrero,Exportación,Suiza,ton,145.82,267339,2802868
2006,Marzo,Exportación,Suiza,ton,104.52,217617,2352009
2006,Abril,Exportación,Suiza,ton,427.696,849762,9408533
2006,Mayo,Exportación,Suiza,ton,472,907145,10114446
2006,Junio,Exportación,Suiza,ton,306.528,567075,6478099
2006,Julio,Exportación,Suiza,ton,172.764,553764,6061124
2006,Agosto,Exportación,Suiza,ton,148.92,280203,3047993
2006,Diciembre,Exportación,Suiza,ton,85.816,185926,2018114
2007,Enero,Exportación,Suiza,ton,62.64,112752,1237487
2007,Febrero,Exportación,Suiza,ton,142.83,267969,2947651
2007,Marzo,Exportación,Suiza,ton,188.98,310450,3470477
2007,Abril,Exportación,Suiza,ton,511.316,896464,9847368
2007,Mayo,Exportación,Suiza,ton,313.332,547406,5916250
2007,Junio,Exportación,Suiza,ton,849.691,1521466,16500579
2007,Julio,Exportación,Suiza,ton,273.72,495984,5353678
2007,Agosto,Exportación,Suiza,ton,42.108,76346,835241
2007,Noviembre,Exportación,Suiza,ton,88.576,201719,2209761
2007,Diciembre,Exportación,Suiza,ton,41.76,66816,724038
2008,Enero,Exportación,Suiza,ton,85.647,174339,1896441
2008,Febrero,Exportación,Suiza,ton,194.7,455999,4921535
2008,Marzo,Exportación,Suiza,ton,305.853,881088,9432658
2008,Abril,Exportación,Suiza,ton,298.891,882883,9263390
2008,Mayo,Exportación,Suiza,ton,230.887,620060,6454594
2008,Junio,Exportación,Suiza,ton,750.694,2225311,22984345
2008,Julio,Exportación,Suiza,ton,427.512,1295170,13343204
2008,Noviembre,Exportación,Suiza,ton,118.704,405600,5246116
2009,Enero,Exportación,Suiza,ton,67.4,184190,2589818
2009,Febrero,Exportación,Suiza,ton,136.025,388119,5579589
2009,Marzo,Exportación,Suiza,ton,250.739,714180,10392348
2009,Abril,Exportación,Suiza,ton,301.6,960480,13043416
2009,Mayo,Exportación,Suiza,ton,477.564,1512044,20034115
2009,Junio,Exportación,Suiza,ton,684.076,2196624,29243036
2009,Julio,Exportación,Suiza,ton,45.023,140622,1863746
2009,Diciembre,Exportación,Suiza,ton,100.334,322226,4128392
2005,Enero,Exportación,Venezuela,ton,86.04,152996,1717206
2005,Marzo,Exportación,Venezuela,ton,86.4,146880,1649110
2005,Mayo,Exportación,Venezuela,ton,20.06,49769,547867
2005,Agosto,Exportación,Venezuela,ton,40.12,99538,1067715
2006,Enero,Exportación,Venezuela,ton,20.06,48565,512098
2006,Marzo,Exportación,Venezuela,ton,40.12,93480,1001115
2006,Junio,Exportación,Venezuela,ton,64.8,123120,1404959
2006,Julio,Exportación,Venezuela,ton,20.06,46740,509676
2006,Agosto,Exportación,Venezuela,ton,20.06,46740,509994
2007,Febrero,Exportación,Venezuela,ton,20.06,45135,495054
2007,Abril,Exportación,Venezuela,ton,43.2,77760,855733
2007,Julio,Exportación,Venezuela,ton,20.06,45135,487169
2007,Septiembre,Exportación,Venezuela,ton,40.12,91654,1006776
2007,Octubre,Exportación,Venezuela,ton,10.03,49803,541284
2007,Diciembre,Exportación,Venezuela,ton,40.12,90270,984476
2008,Marzo,Exportación,Venezuela,ton,20.06,53159,567462
2008,Mayo,Exportación,Venezuela,ton,20.06,53159,557553
2008,Diciembre,Exportación,Venezuela,ton,21.6,64800,850157
2009,Febrero,Exportación,Venezuela,ton,20.06,58575,870003
2009,Junio,Exportación,Venezuela,ton,20.06,67803,891948
2009,Agosto,Exportación,Venezuela,ton,20.06,67803,898132
2009,Septiembre,Exportación,Venezuela,ton,20.06,67502,893814
2009,Diciembre,Exportación,Venezuela,ton,20.06,67502,871836
2010,Enero,Exportación,Alemania,ton,1293.733,4119398,52716062
2010,Febrero,Exportación,Alemania,ton,933.617,2997160,38845220
2010,Marzo,Exportación,Alemania,ton,689.572,2201557,27696349
2010,Abril,Exportación,Alemania,ton,990.066,3138214,38412931
2010,Mayo,Exportación,Alemania,ton,1321.488,4268165,54536066
2010,Junio,Exportación,Alemania,ton,2688.649,8629599,109864875
2010,Julio,Exportación,Alemania,ton,2586.508,8227895,105373090
2010,Agosto,Exportación,Alemania,ton,1365.857,4346560,55214788
2010,Septiembre,Exportación,Alemania,ton,683.514,2160822,28187078
2010,Octubre,Exportación,Alemania,ton,269.914,834089,10420841
2010,Noviembre,Exportación,Alemania,ton,626.699,2203949,27186628
2010,Diciembre,Exportación,Alemania,ton,768.215,2797110,34686362
2010,Enero,Exportación,Arabia Saudita,ton,38.4,114720,1483272
2010,Febrero,Exportación,Arabia Saudita,ton,46.4,142680,1850489
2010,Marzo,Exportación,Arabia Saudita,ton,442.943,1360955,17145176
2010,Abril,Exportación,Arabia Saudita,ton,300.406,976360,11999710
2010,Mayo,Exportación,Arabia Saudita,ton,367.777,1165206,14623826
2010,Junio,Exportación,Arabia Saudita,ton,247.722,783654,9989493
2010,Julio,Exportación,Arabia Saudita,ton,196.861,625641,8010989
2010,Agosto,Exportación,Arabia Saudita,ton,82.98,270825,3417849
2010,Octubre,Exportación,Arabia Saudita,ton,18.88,64475,798581
2010,Marzo,Exportación,Austria,ton,20.06,65195,816593
2010,Enero,Exportación,Bélgica,ton,86.4,254880,3298453
2010,Febrero,Exportación,Bélgica,ton,99.999,324996,4278248
2010,Marzo,Exportación,Bélgica,ton,79.675,258944,3243377
2010,Abril,Exportación,Bélgica,ton,126.84,386644,4719065
2010,Mayo,Exportación,Bélgica,ton,207.7,666317,8463635
2010,Junio,Exportación,Bélgica,ton,203.859,638475,8134625
2010,Julio,Exportación,Bélgica,ton,142.5,413178,5301212
2010,Agosto,Exportación,Bélgica,ton,41.131,135841,1719068
2010,Septiembre,Exportación,Bélgica,ton,13.096,41244,527070
2010,Diciembre,Importación,Brasil,ton,0.5,3570,43767
2010,Febrero,Exportación,Chile,ton,0.007,4522,58198
2010,Junio,Exportación,China,ton,20.3,71050,890967
2010,Septiembre,Exportación,China,ton,21.315,71050,922606
2010,Noviembre,Exportación,China,ton,20.3,71050,870242
2010,Julio,Exportación,Cuba,ton,0.083,274,3585
2010,Agosto,Exportación,Cuba,ton,0.08,270,3506
2010,Abril,Exportación,España,ton,23.94,80917,1000927
2010,Mayo,Exportación,España,ton,22.42,78246,1008168
2010,Enero,Importación,Estados Unidos,ton,46.499,138551,1807809
2010,Enero,Exportación,Estados Unidos,ton,70.155,174078,2246986
2010,Febrero,Importación,Estados Unidos,ton,2.883,8519,110031
2010,Febrero,Exportación,Estados Unidos,ton,48.197,145408,1872096
2010,Marzo,Importación,Estados Unidos,ton,69.842,231960,2980124
2010,Marzo,Exportación,Estados Unidos,ton,23.2,70757,895962
2010,Abril,Exportación,Estados Unidos,ton,323.233,1042520,12738556
2010,Mayo,Importación,Estados Unidos,ton,0.075,750,9397
2010,Mayo,Exportación,Estados Unidos,ton,704.329,2230672,28161755
2010,Junio,Importación,Estados Unidos,ton,0.051,513,6433
2010,Junio,Exportación,Estados Unidos,ton,775.78,2387388,30453216
2010,Julio,Importación,Estados Unidos,ton,0.075,750,9589
2010,Julio,Exportación,Estados Unidos,ton,448.054,1380185,17730718
2010,Agosto,Importación,Estados Unidos,ton,0.071,711,9048
2010,Agosto,Exportación,Estados Unidos,ton,334.016,965857,12324310
2010,Septiembre,Importación,Estados Unidos,ton,0.107,1066,13623
2010,Septiembre,Exportación,Estados Unidos,ton,172.698,495913,6368131
2010,Octubre,Exportación,Estados Unidos,ton,163.74,441922,5495374
2010,Noviembre,Exportación,Estados Unidos,ton,72.699,192950,2378683
2010,Diciembre,Importación,Estados Unidos,ton,0.158,1461,18190
2010,Diciembre,Exportación,Estados Unidos,ton,95.997,271086,3370531
2010,Junio,Exportación,Francia,ton,86.72,300778,3845567
2010,Julio,Exportación,Francia,ton,147,494025,6350937
2010,Septiembre,Exportación,Francia,ton,189,608475,7780225
2010,Octubre,Exportación,Francia,ton,42.027,126220,1568624
2010,Noviembre,Exportación,Francia,ton,147.176,446818,5551880
2010,Enero,Exportación,Italia,ton,20.1,60099,764718
2010,Junio,Exportación,Italia,ton,12,35640,446926
2010,Agosto,Exportación,Italia,ton,40.966,149517,1891457
2010,Octubre,Exportación,Italia,ton,22.842,74860,937829
2010,Noviembre,Exportación,Italia,ton,20.951,69138,859752
2010,Abril,Exportación,Japón,ton,21,66150,808274
2010,Junio,Exportación,Japón,ton,20.4,86700,1091770
2010,Julio,Exportación,Japón,ton,0.036,180,2289
2010,Agosto,Exportación,Japón,ton,78.31,300064,3838240
2010,Septiembre,Exportación,Japón,ton,60.6,223380,2909313
2010,Diciembre,Exportación,Japón,ton,61.2,214200,2668632
2010,Enero,Exportación,Países no Identificados,ton,0.014,408,5210
2010,Febrero,Exportación,Países no Identificados,ton,0.067,1938,25312
2010,Marzo,Exportación,Países no Identificados,ton,0.077,2199,27713
2010,Abril,Exportación,Países no Identificados,ton,0.082,2344,28556
2010,Mayo,Exportación,Países no Identificados,ton,0.078,2247,27947
2010,Junio,Exportación,Países no Identificados,ton,0.066,1900,24214
2010,Julio,Exportación,Países no Identificados,ton,0.059,1681,21555
2010,Agosto,Exportación,Países no Identificados,ton,0.079,2237,28506
2010,Septiembre,Exportación,Países no Identificados,ton,0.076,2100,27219
2010,Octubre,Exportación,Países no Identificados,ton,0,8,100
2010,Noviembre,Exportación,Países no Identificados,ton,0.06,1514,18561
2010,Diciembre,Exportación,Países no Identificados,ton,0.074,1865,23241
2010,Febrero,Exportación,Panamá,ton,0.06,240,3091
2010,Mayo,Exportación,Polonia,ton,17.7,54693,699436
2010,Agosto,Exportación,Polonia,ton,24,77280,999694
2010,Noviembre,Exportación,Portugal,ton,40.12,106318,1297664
2010,Enero,Exportación,Reino Unido,ton,116,343128,4404136
2010,Febrero,Exportación,Reino Unido,ton,62.846,188663,2452219
2010,Marzo,Exportación,Reino Unido,ton,112.9,340207,4266805
2010,Abril,Exportación,Reino Unido,ton,296.775,960753,11798192
2010,Mayo,Exportación,Reino Unido,ton,277.177,919972,11911674
2010,Junio,Exportación,Reino Unido,ton,348.48,1165283,14784694
2010,Julio,Exportación,Reino Unido,ton,758.25,2407070,30855299
2010,Agosto,Exportación,Reino Unido,ton,350.782,1106316,14065393
2010,Octubre,Exportación,Reino Unido,ton,62.4,193560,2438090
2010,Noviembre,Exportación,Reino Unido,ton,61.6,178780,2199839
2010,Diciembre,Exportación,Reino Unido,ton,121.661,446359,5536992
2010,Diciembre,Exportación,Suecia,ton,42.852,152150,1889247
2010,Enero,Exportación,Suiza,ton,63,180390,2291097
2010,Marzo,Exportación,Suiza,ton,211.192,624838,7854631
2010,Abril,Exportación,Suiza,ton,116.61,388360,4764075
2010,Mayo,Exportación,Suiza,ton,462.479,1495052,19190815
2010,Junio,Exportación,Suiza,ton,563.48,1832058,23413981
2010,Julio,Exportación,Suiza,ton,355.2,1160817,14926430
2010,Agosto,Exportación,Suiza,ton,45,152970,1936101
2010,Septiembre,Exportación,Suiza,ton,126.48,400656,5065174
2010,Octubre,Exportación,Suiza,ton,102.212,309190,3873583
2010,Noviembre,Exportación,Suiza,ton,63,189000,2354505
2010,Diciembre,Exportación,Suiza,ton,117,346860,4311678
2010,Junio,Exportación,Ucrania,ton,62.06,195490,2453019
2010,Julio,Exportación,Ucrania,ton,83.52,263088,3360924
2010,Agosto,Exportación,Ucrania,ton,81.658,257223,3252791
2010,Octubre,Exportación,Ucrania,ton,11,36300,448969
2010,Febrero,Exportación,Venezuela,ton,20.06,67502,864140
2010,Marzo,Exportación,Venezuela,ton,20.06,67502,850876
2010,Julio,Exportación,Venezuela,ton,21.216,67502,862642
2011,Enero,Exportación,Alemania,ton,449.501,1622034,19703606
2011,Febrero,Exportación,Alemania,ton,564.753,2055876,24805222
2011,Marzo,Exportación,Alemania,ton,893.148,3060444,36762758
2011,Abril,Exportación,Alemania,ton,2079.948,7064119,82937355
2011,Mayo,Exportación,Alemania,ton,2616.539,8983486,104715252
2011,Junio,Exportación,Alemania,ton,2174.625,7360519,86701822
2011,Julio,Exportación,Alemania,ton,1926.286,6522151,75999110
2011,Agosto,Exportación,Alemania,ton,1162.676,3837845,46618464
2011,Septiembre,Exportación,Alemania,ton,895.587,2774726,36418961
2011,Octubre,Exportación,Alemania,ton,221.299,715664,9558230
2011,Noviembre,Exportación,Alemania,ton,313.53,988094,13388189
2011,Diciembre,Exportación,Alemania,ton,1297.984,4489043,61524156
