Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,20,Oaxaca,105,Valles Centrales,570,Zimatlán de Álvarez,1,Abeja,7,Miel,7.487,0,36.9,276.301,0
2018,21,Puebla,115,Cholula,1,Acajete,1,Abeja,7,Miel,25.821,0,41.62,1074.737,0
2018,21,Puebla,115,Cholula,15,Amozoc,1,Abeja,2,Cera,0.991,0,68.67,68.05,0
2018,21,Puebla,115,Cholula,15,Amozoc,1,Abeja,7,Miel,18.826,0,42.01,790.909,0
2018,21,Puebla,115,Cholula,19,Atlixco,1,Abeja,2,Cera,5.165,0,47.2,243.787,0
2018,21,Puebla,115,Cholula,19,Atlixco,1,Abeja,7,Miel,126.491,0,39.18,4956.455,0
2018,21,Puebla,115,Cholula,26,Calpan,1,Abeja,7,Miel,22.85,0,45.11,1030.691,0
2018,21,Puebla,115,Cholula,34,Coronango,1,Abeja,7,Miel,0.79,0,47.13,37.23,0
2018,21,Puebla,115,Cholula,40,Cuautinchán,1,Abeja,2,Cera,0.598,0,67.39,40.3,0
2018,21,Puebla,115,Cholula,40,Cuautinchán,1,Abeja,7,Miel,8.83,0,41.84,369.481,0
2018,21,Puebla,115,Cholula,41,Cuautlancingo,1,Abeja,7,Miel,2.477,0,46.1,114.194,0
2018,21,Puebla,115,Cholula,69,Huaquechula,1,Abeja,7,Miel,41.863,0,40.23,1684.108,0
2018,21,Puebla,115,Cholula,74,Huejotzingo,1,Abeja,7,Miel,34.702,0,46.12,1600.343,0
2018,21,Puebla,115,Cholula,90,Juan C. Bonilla,1,Abeja,7,Miel,19.52,0,46.1,899.95,0
2018,21,Puebla,115,Cholula,102,Nealtican,1,Abeja,7,Miel,7.85,0,45.03,353.5,0
2018,21,Puebla,115,Cholula,106,Ocoyucan,1,Abeja,7,Miel,26.408,0,41.09,1085.144,0
2018,21,Puebla,115,Cholula,114,Puebla,1,Abeja,2,Cera,3.69,0,66.12,243.985,0
2018,21,Puebla,115,Cholula,114,Puebla,1,Abeja,7,Miel,72.409,0,41.75,3023.34,0
2018,21,Puebla,115,Cholula,119,San Andrés Cholula,1,Abeja,7,Miel,7.942,0,45.01,357.45,0
2018,21,Puebla,115,Cholula,125,San Gregorio Atzompa,1,Abeja,7,Miel,37.31,0,42.46,1584.154,0
2018,21,Puebla,115,Cholula,132,San Martín Texmelucan,1,Abeja,7,Miel,6.515,0,45.01,293.25,0
2018,21,Puebla,115,Cholula,138,San Nicolás de Los Ranchos,1,Abeja,7,Miel,1.309,0,45.03,58.95,0
2018,21,Puebla,115,Cholula,140,San Pedro Cholula,1,Abeja,7,Miel,14.333,0,45.83,656.828,0
2018,21,Puebla,115,Cholula,148,Santa Isabel Cholula,1,Abeja,7,Miel,4.811,0,40.87,196.638,0
2018,21,Puebla,115,Cholula,153,Tecali de Herrera,1,Abeja,2,Cera,1.887,0,68.5,129.26,0
2018,21,Puebla,115,Cholula,153,Tecali de Herrera,1,Abeja,7,Miel,26.656,0,42.65,1136.994,0
2018,21,Puebla,115,Cholula,163,Tepatlaxco de Hidalgo,1,Abeja,2,Cera,1.094,0,69.74,76.3,0
2018,21,Puebla,115,Cholula,163,Tepatlaxco de Hidalgo,1,Abeja,7,Miel,16.209,0,42.52,689.239,0
2018,21,Puebla,115,Cholula,164,Tepeaca,1,Abeja,2,Cera,2.319,0,64.4,149.35,0
2018,21,Puebla,115,Cholula,164,Tepeaca,1,Abeja,7,Miel,41.656,0,42.51,1770.777,0
2018,21,Puebla,115,Cholula,175,Tianguismanalco,1,Abeja,7,Miel,19.417,0,40.67,789.775,0
2018,21,Puebla,115,Cholula,180,Tlahuapan,1,Abeja,7,Miel,0.396,0,45.87,18.163,0
2018,21,Puebla,115,Cholula,188,Tochimilco,1,Abeja,7,Miel,23.829,0,40.35,961.445,0
2018,21,Puebla,115,Cholula,193,Tzicatlacoyan,1,Abeja,2,Cera,0.525,0,69.05,36.25,0
2018,21,Puebla,115,Cholula,193,Tzicatlacoyan,1,Abeja,7,Miel,16.719,0,42.58,711.956,0
2018,21,Puebla,111,Huauchinango,49,Chiconcuautla,1,Abeja,7,Miel,0.28,0,48.57,13.6,0
2018,21,Puebla,111,Huauchinango,64,Francisco Z. Mena,1,Abeja,7,Miel,40.4,0,45.54,1840,0
2018,21,Puebla,111,Huauchinango,68,Hermenegildo Galeana,1,Abeja,7,Miel,3,0,50.53,151.6,0
2018,21,Puebla,111,Huauchinango,71,Huauchinango,1,Abeja,7,Miel,51,0,45.43,2317,0
2018,21,Puebla,111,Huauchinango,86,Jalpan,1,Abeja,7,Miel,10.35,0,45.97,475.75,0
2018,21,Puebla,111,Huauchinango,91,Juan Galindo,1,Abeja,7,Miel,6,0,50,300,0
2018,21,Puebla,111,Huauchinango,109,Pahuatlán,1,Abeja,7,Miel,41,0,45.59,1869,0
2018,21,Puebla,111,Huauchinango,111,Pantepec,1,Abeja,7,Miel,51.7,0,45.54,2354.5,0
2018,21,Puebla,111,Huauchinango,178,Tlacuilotepec,1,Abeja,7,Miel,12.7,0,46.38,589,0
2018,21,Puebla,111,Huauchinango,184,Tlapacoya,1,Abeja,7,Miel,1,0,50.9,50.9,0
2018,21,Puebla,111,Huauchinango,187,Tlaxco,1,Abeja,7,Miel,7.5,0,48.33,362.5,0
2018,21,Puebla,111,Huauchinango,194,Venustiano Carranza,1,Abeja,7,Miel,2.6,0,51.35,133.5,0
2018,21,Puebla,111,Huauchinango,197,Xicotepec,1,Abeja,7,Miel,32.5,0,47.32,1538,0
2018,21,Puebla,111,Huauchinango,213,Zihuateutla,1,Abeja,7,Miel,9.7,0,46.13,447.5,0
2018,21,Puebla,116,Izúcar de Matamoros,5,Acteopan,1,Abeja,2,Cera,0.012,0,65,0.78,0
2018,21,Puebla,116,Izúcar de Matamoros,5,Acteopan,1,Abeja,7,Miel,7.1,0,45,319.5,0
2018,21,Puebla,116,Izúcar de Matamoros,7,Ahuatlán,1,Abeja,2,Cera,0.006,0,100,0.6,0
2018,21,Puebla,116,Izúcar de Matamoros,7,Ahuatlán,1,Abeja,7,Miel,0.08,0,45,3.6,0
2018,21,Puebla,116,Izúcar de Matamoros,11,Albino Zertuche,1,Abeja,7,Miel,0.5,0,38,19,0
2018,21,Puebla,116,Izúcar de Matamoros,21,Atzala,1,Abeja,2,Cera,0.1,0,60,6,0
2018,21,Puebla,116,Izúcar de Matamoros,21,Atzala,1,Abeja,7,Miel,3.05,0,45,137.25,0
2018,21,Puebla,116,Izúcar de Matamoros,22,Atzitzihuacán,1,Abeja,2,Cera,0.06,0,97,5.82,0
2018,21,Puebla,116,Izúcar de Matamoros,22,Atzitzihuacán,1,Abeja,7,Miel,0.875,0,45,39.375,0
2018,21,Puebla,116,Izúcar de Matamoros,24,Axutla,1,Abeja,7,Miel,0.6,0,38.5,23.1,0
2018,21,Puebla,116,Izúcar de Matamoros,51,Chietla,1,Abeja,2,Cera,0.11,0,60,6.6,0
2018,21,Puebla,116,Izúcar de Matamoros,51,Chietla,1,Abeja,7,Miel,8.1,0,45,364.5,0
2018,21,Puebla,116,Izúcar de Matamoros,56,Chila de La Sal,1,Abeja,7,Miel,0.8,0,38.5,30.8,0
2018,21,Puebla,116,Izúcar de Matamoros,59,Chinantla,1,Abeja,7,Miel,6,0,38.5,231,0
2018,21,Puebla,116,Izúcar de Matamoros,31,Coatzingo,1,Abeja,2,Cera,0.08,0,60,4.8,0
2018,21,Puebla,116,Izúcar de Matamoros,31,Coatzingo,1,Abeja,7,Miel,1.1,0,45,49.5,0
2018,21,Puebla,116,Izúcar de Matamoros,33,Cohuecan,1,Abeja,2,Cera,0.003,0,96.67,0.29,0
2018,21,Puebla,116,Izúcar de Matamoros,33,Cohuecan,1,Abeja,7,Miel,0.035,0,45,1.575,0
2018,21,Puebla,116,Izúcar de Matamoros,42,Cuayuca de Andrade,1,Abeja,7,Miel,28,0,38.5,1078,0
2018,21,Puebla,116,Izúcar de Matamoros,62,Epatlán,1,Abeja,2,Cera,0.08,0,22.5,1.8,0
2018,21,Puebla,116,Izúcar de Matamoros,62,Epatlán,1,Abeja,7,Miel,4,0,45,180,0
2018,21,Puebla,116,Izúcar de Matamoros,150,Huehuetlán El Grande,1,Abeja,2,Cera,0.06,0,60,3.6,0
2018,21,Puebla,116,Izúcar de Matamoros,150,Huehuetlán El Grande,1,Abeja,7,Miel,3,0,45,135,0
2018,21,Puebla,116,Izúcar de Matamoros,85,Izúcar de Matamoros,1,Abeja,2,Cera,2.025,0,60,121.5,0
2018,21,Puebla,116,Izúcar de Matamoros,85,Izúcar de Matamoros,1,Abeja,7,Miel,56.3,0,45,2533.5,0
2018,21,Puebla,116,Izúcar de Matamoros,121,San Diego La Mesa Tochimiltzingo,1,Abeja,2,Cera,0.06,0,60,3.6,0
2018,21,Puebla,116,Izúcar de Matamoros,121,San Diego La Mesa Tochimiltzingo,1,Abeja,7,Miel,3.7,0,45,166.5,0
2018,21,Puebla,116,Izúcar de Matamoros,133,San Martín Totoltepec,1,Abeja,2,Cera,0.06,0,60,3.6,0
2018,21,Puebla,116,Izúcar de Matamoros,133,San Martín Totoltepec,1,Abeja,7,Miel,5.2,0,45,234,0
2018,21,Puebla,116,Izúcar de Matamoros,139,San Pablo Anicano,1,Abeja,7,Miel,2,0,41,82,0
2018,21,Puebla,116,Izúcar de Matamoros,155,Tecomatlán,1,Abeja,7,Miel,0.9,0,38.5,34.65,0
2018,21,Puebla,116,Izúcar de Matamoros,157,Tehuitzingo,1,Abeja,7,Miel,1,0,38,38,0
2018,21,Puebla,116,Izúcar de Matamoros,159,Teopantlán,1,Abeja,2,Cera,0.08,0,60,4.8,0
2018,21,Puebla,116,Izúcar de Matamoros,159,Teopantlán,1,Abeja,7,Miel,2.7,0,45,121.5,0
2018,21,Puebla,116,Izúcar de Matamoros,165,Tepemaxalco,1,Abeja,2,Cera,0.009,0,89.44,0.805,0
2018,21,Puebla,116,Izúcar de Matamoros,165,Tepemaxalco,1,Abeja,7,Miel,0.123,0,45,5.535,0
2018,21,Puebla,116,Izúcar de Matamoros,166,Tepeojuma,1,Abeja,2,Cera,0.35,0,60,21,0
2018,21,Puebla,116,Izúcar de Matamoros,166,Tepeojuma,1,Abeja,7,Miel,6.1,0,40,244,0
2018,21,Puebla,116,Izúcar de Matamoros,168,Tepexco,1,Abeja,2,Cera,0.017,0,99.41,1.69,0
2018,21,Puebla,116,Izúcar de Matamoros,168,Tepexco,1,Abeja,7,Miel,0.268,0,45,12.06,0
2018,21,Puebla,116,Izúcar de Matamoros,176,Tilapa,1,Abeja,2,Cera,0.003,0,98,0.294,0
2018,21,Puebla,116,Izúcar de Matamoros,176,Tilapa,1,Abeja,7,Miel,0.04,0,45,1.8,0
2018,21,Puebla,116,Izúcar de Matamoros,185,Tlapanalá,1,Abeja,2,Cera,0.027,0,94.26,2.545,0
2018,21,Puebla,116,Izúcar de Matamoros,185,Tlapanalá,1,Abeja,7,Miel,0.42,0,45,18.9,0
2018,21,Puebla,116,Izúcar de Matamoros,191,Tulcingo,1,Abeja,7,Miel,1,0,38.5,38.5,0
2018,21,Puebla,116,Izúcar de Matamoros,198,Xicotlán,1,Abeja,7,Miel,7,0,38,266,0
2018,21,Puebla,116,Izúcar de Matamoros,201,Xochiltepec,1,Abeja,2,Cera,0.28,0,60,16.8,0
2018,21,Puebla,116,Izúcar de Matamoros,201,Xochiltepec,1,Abeja,7,Miel,3.1,0,45,139.5,0
2018,21,Puebla,114,Libres,12,Aljojuca,1,Abeja,2,Cera,0.22,0,64.69,14.232,0
2018,21,Puebla,114,Libres,12,Aljojuca,1,Abeja,7,Miel,14.13,0,41.06,580.115,0
2018,21,Puebla,114,Libres,45,Chalchicomula de Sesma,1,Abeja,2,Cera,6.92,0,146.88,1016.41,0
2018,21,Puebla,114,Libres,45,Chalchicomula de Sesma,1,Abeja,7,Miel,90.23,0,40.52,3656.205,0
2018,21,Puebla,114,Libres,50,Chichiquila,1,Abeja,2,Cera,1.75,0,79.62,139.335,0
2018,21,Puebla,114,Libres,50,Chichiquila,1,Abeja,7,Miel,25.25,0,40.59,1024.925,0
2018,21,Puebla,114,Libres,58,Chilchotla,1,Abeja,2,Cera,2.033,0,78.22,159.021,0
2018,21,Puebla,114,Libres,58,Chilchotla,1,Abeja,7,Miel,26.663,0,40.59,1082.358,0
2018,21,Puebla,114,Libres,44,Cuyoaco,1,Abeja,7,Miel,5.6,0,31,173.6,0
2018,21,Puebla,114,Libres,63,Esperanza,1,Abeja,2,Cera,2.647,0,53.44,141.456,0
2018,21,Puebla,114,Libres,63,Esperanza,1,Abeja,7,Miel,40.87,0,42.15,1722.85,0
2018,21,Puebla,114,Libres,67,Guadalupe Victoria,1,Abeja,2,Cera,1.733,0,83.43,144.584,0
2018,21,Puebla,114,Libres,67,Guadalupe Victoria,1,Abeja,7,Miel,23.52,0,40.57,954.12,0
2018,21,Puebla,114,Libres,93,Lafragua,1,Abeja,2,Cera,0.968,0,67.55,65.392,0
2018,21,Puebla,114,Libres,93,Lafragua,1,Abeja,7,Miel,14.731,0,41.08,605.187,0
2018,21,Puebla,114,Libres,94,Libres,1,Abeja,7,Miel,5.7,0,32,182.4,0
2018,21,Puebla,114,Libres,104,Nopalucan,1,Abeja,7,Miel,4.31,0,31.43,135.46,0
2018,21,Puebla,114,Libres,105,Ocotepec,1,Abeja,7,Miel,2.47,0,30,74.1,0
2018,21,Puebla,114,Libres,108,Oriental,1,Abeja,7,Miel,3.94,0,30,118.2,0
2018,21,Puebla,114,Libres,116,Quimixtlán,1,Abeja,2,Cera,0.03,0,65.5,1.965,0
2018,21,Puebla,114,Libres,116,Quimixtlán,1,Abeja,7,Miel,2.621,0,40.64,106.511,0
2018,21,Puebla,114,Libres,117,Rafael Lara Grajales,1,Abeja,7,Miel,2.3,0,30,69,0
2018,21,Puebla,114,Libres,128,San José Chiapa,1,Abeja,7,Miel,5.4,0,35,189,0
2018,21,Puebla,114,Libres,137,San Nicolás Buenos Aires,1,Abeja,2,Cera,0.89,0,60.29,53.66,0
2018,21,Puebla,114,Libres,137,San Nicolás Buenos Aires,1,Abeja,7,Miel,21.14,0,41.09,868.56,0
2018,21,Puebla,114,Libres,142,San Salvador El Seco,1,Abeja,2,Cera,0.793,0,93.82,74.399,0
2018,21,Puebla,114,Libres,142,San Salvador El Seco,1,Abeja,7,Miel,9.85,0,43.1,424.51,0
2018,21,Puebla,114,Libres,152,Soltepec,1,Abeja,2,Cera,0.473,0,90.06,42.598,0
2018,21,Puebla,114,Libres,152,Soltepec,1,Abeja,7,Miel,6.66,0,44.07,293.49,0
2018,21,Puebla,114,Libres,170,Tepeyahualco,1,Abeja,7,Miel,27.4,0,35,959,0
2018,21,Puebla,114,Libres,179,Tlachichuca,1,Abeja,2,Cera,0.753,0,96.61,72.747,0
2018,21,Puebla,114,Libres,179,Tlachichuca,1,Abeja,7,Miel,10.03,0,40.03,401.49,0
2018,21,Puebla,117,Tecamachalco,4,Acatzingo,1,Abeja,2,Cera,1.58,0,83,131.14,0
2018,21,Puebla,117,Tecamachalco,4,Acatzingo,1,Abeja,7,Miel,95.818,0,41.5,3976.447,0
2018,21,Puebla,117,Tecamachalco,18,Atexcal,1,Abeja,2,Cera,0.038,0,91,3.458,0
2018,21,Puebla,117,Tecamachalco,18,Atexcal,1,Abeja,7,Miel,1.686,0,46.5,78.399,0
2018,21,Puebla,117,Tecamachalco,20,Atoyatempan,1,Abeja,2,Cera,0.159,0,93,14.787,0
2018,21,Puebla,117,Tecamachalco,20,Atoyatempan,1,Abeja,7,Miel,7.826,0,43,336.518,0
2018,21,Puebla,117,Tecamachalco,52,Chigmecatitlán,1,Abeja,2,Cera,0.005,0,91.2,0.456,0
2018,21,Puebla,117,Tecamachalco,52,Chigmecatitlán,1,Abeja,7,Miel,0.251,0,47,11.797,0
2018,21,Puebla,117,Tecamachalco,37,Coyotepec,1,Abeja,2,Cera,0.089,0,91.01,8.1,0
2018,21,Puebla,117,Tecamachalco,37,Coyotepec,1,Abeja,7,Miel,2.452,0,46.5,114.018,0
2018,21,Puebla,117,Tecamachalco,38,Cuapiaxtla de Madero,1,Abeja,2,Cera,0.528,0,93,49.104,0
2018,21,Puebla,117,Tecamachalco,38,Cuapiaxtla de Madero,1,Abeja,7,Miel,6.668,0,42.5,283.39,0
2018,21,Puebla,117,Tecamachalco,65,General Felipe Ángeles,1,Abeja,2,Cera,0.484,0,93,45.012,0
2018,21,Puebla,117,Tecamachalco,65,General Felipe Ángeles,1,Abeja,7,Miel,24.396,0,41.5,1012.434,0
2018,21,Puebla,117,Tecamachalco,70,Huatlatlauca,1,Abeja,2,Cera,0.058,0,93,5.394,0
2018,21,Puebla,117,Tecamachalco,70,Huatlatlauca,1,Abeja,7,Miel,2.432,0,47,114.304,0
2018,21,Puebla,117,Tecamachalco,79,Huitziltepec,1,Abeja,2,Cera,0.289,0,93,26.877,0
2018,21,Puebla,117,Tecamachalco,79,Huitziltepec,1,Abeja,7,Miel,14.702,0,42,617.484,0
2018,21,Puebla,117,Tecamachalco,82,Ixcaquixtla,1,Abeja,2,Cera,0.178,0,91,16.198,0
2018,21,Puebla,117,Tecamachalco,82,Ixcaquixtla,1,Abeja,7,Miel,5.394,0,46.5,250.821,0
2018,21,Puebla,117,Tecamachalco,92,Juan N. Méndez,1,Abeja,2,Cera,0.087,0,91.01,7.918,0
2018,21,Puebla,117,Tecamachalco,92,Juan N. Méndez,1,Abeja,7,Miel,3.292,0,46.5,153.078,0
2018,21,Puebla,117,Tecamachalco,95,La Magdalena Tlatlauquitepec,1,Abeja,2,Cera,0.016,0,91,1.456,0
2018,21,Puebla,117,Tecamachalco,95,La Magdalena Tlatlauquitepec,1,Abeja,7,Miel,0.539,0,46.5,25.064,0
2018,21,Puebla,117,Tecamachalco,118,Los Reyes de Juárez,1,Abeja,2,Cera,0.039,0,100,3.9,0
2018,21,Puebla,117,Tecamachalco,118,Los Reyes de Juárez,1,Abeja,7,Miel,2.252,0,44.5,100.214,0
2018,21,Puebla,117,Tecamachalco,97,Mixtla,1,Abeja,2,Cera,0.037,0,100,3.7,0
2018,21,Puebla,117,Tecamachalco,97,Mixtla,1,Abeja,7,Miel,1.796,0,44.5,79.922,0
2018,21,Puebla,117,Tecamachalco,98,Molcaxac,1,Abeja,2,Cera,0.137,0,93.01,12.742,0
2018,21,Puebla,117,Tecamachalco,98,Molcaxac,1,Abeja,7,Miel,5.706,0,46.5,265.329,0
2018,21,Puebla,117,Tecamachalco,110,Palmar de Bravo,1,Abeja,2,Cera,0.746,0,93,69.378,0
2018,21,Puebla,117,Tecamachalco,110,Palmar de Bravo,1,Abeja,7,Miel,40.956,0,41.5,1699.674,0
2018,21,Puebla,117,Tecamachalco,115,Quecholac,1,Abeja,2,Cera,0.125,0,100,12.5,0
2018,21,Puebla,117,Tecamachalco,115,Quecholac,1,Abeja,7,Miel,4.492,0,44.5,199.894,0
2018,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,1,Abeja,2,Cera,0.015,0,91.07,1.366,0
2018,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,1,Abeja,7,Miel,0.561,0,46.5,26.087,0
2018,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,1,Abeja,2,Cera,0.137,0,93,12.741,0
2018,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,1,Abeja,7,Miel,5.93,0,44.5,263.885,0
2018,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,1,Abeja,2,Cera,0.016,0,91,1.456,0
2018,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,1,Abeja,7,Miel,0.626,0,46.5,29.109,0
2018,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,1,Abeja,2,Cera,0.135,0,93.01,12.556,0
2018,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,1,Abeja,7,Miel,6.388,0,46.5,297.042,0
2018,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,1,Abeja,2,Cera,0.112,0,100,11.2,0
2018,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,1,Abeja,7,Miel,4.88,0,44.5,217.16,0
2018,21,Puebla,117,Tecamachalco,154,Tecamachalco,1,Abeja,2,Cera,0.772,0,93,71.796,0
2018,21,Puebla,117,Tecamachalco,154,Tecamachalco,1,Abeja,7,Miel,42.254,0,42,1774.668,0
2018,21,Puebla,117,Tecamachalco,161,Tepanco de López,1,Abeja,2,Cera,0.534,0,93,49.662,0
2018,21,Puebla,117,Tecamachalco,161,Tepanco de López,1,Abeja,7,Miel,29.112,0,42,1222.704,0
2018,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,1,Abeja,2,Cera,0.224,0,91,20.384,0
2018,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,1,Abeja,7,Miel,10.932,0,46.5,508.338,0
2018,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,1,Abeja,2,Cera,0.153,0,93,14.229,0
2018,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,1,Abeja,7,Miel,7.958,0,43,342.194,0
2018,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,1,Abeja,2,Cera,0.64,0,93,59.52,0
2018,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,1,Abeja,7,Miel,55.494,0,42,2330.748,0
2018,21,Puebla,117,Tecamachalco,182,Tlanepantla,1,Abeja,2,Cera,0.071,0,100,7.1,0
2018,21,Puebla,117,Tecamachalco,182,Tlanepantla,1,Abeja,7,Miel,5.088,0,43,218.784,0
2018,21,Puebla,117,Tecamachalco,189,Tochtepec,1,Abeja,2,Cera,0.281,0,93,26.133,0
2018,21,Puebla,117,Tecamachalco,189,Tochtepec,1,Abeja,7,Miel,18.912,0,42,794.304,0
2018,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,1,Abeja,2,Cera,0.23,0,93,21.39,0
2018,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,1,Abeja,7,Miel,12.542,0,43,539.306,0
2018,21,Puebla,117,Tecamachalco,205,Yehualtepec,1,Abeja,2,Cera,0.244,0,93,22.692,0
2018,21,Puebla,117,Tecamachalco,205,Yehualtepec,1,Abeja,7,Miel,16.362,0,42,687.204,0
2018,21,Puebla,117,Tecamachalco,206,Zacapala,1,Abeja,2,Cera,0.143,0,93.01,13.3,0
2018,21,Puebla,117,Tecamachalco,206,Zacapala,1,Abeja,7,Miel,4.772,0,46.5,221.898,0
2018,21,Puebla,118,Tehuacán,10,Ajalpan,1,Abeja,2,Cera,0.49,0,40.15,19.672,0
2018,21,Puebla,118,Tehuacán,10,Ajalpan,1,Abeja,7,Miel,9.802,0,53.87,528.054,0
2018,21,Puebla,118,Tehuacán,27,Caltepec,1,Abeja,2,Cera,0.072,0,49.31,3.55,0
2018,21,Puebla,118,Tehuacán,27,Caltepec,1,Abeja,7,Miel,5.876,0,53.06,311.767,0
2018,21,Puebla,118,Tehuacán,46,Chapulco,1,Abeja,2,Cera,0.056,0,49.5,2.772,0
2018,21,Puebla,118,Tehuacán,46,Chapulco,1,Abeja,7,Miel,3.8,0,53.65,203.87,0
2018,21,Puebla,118,Tehuacán,35,Coxcatlán,1,Abeja,2,Cera,0.44,0,39.33,17.306,0
2018,21,Puebla,118,Tehuacán,35,Coxcatlán,1,Abeja,7,Miel,8.778,0,51.11,448.644,0
2018,21,Puebla,118,Tehuacán,120,San Antonio Cañada,1,Abeja,2,Cera,0.2,0,39.97,7.994,0
2018,21,Puebla,118,Tehuacán,120,San Antonio Cañada,1,Abeja,7,Miel,4.012,0,51.68,207.341,0
2018,21,Puebla,118,Tehuacán,124,San Gabriel Chilac,1,Abeja,2,Cera,0.299,0,40.71,12.172,0
2018,21,Puebla,118,Tehuacán,124,San Gabriel Chilac,1,Abeja,7,Miel,6,0,53.18,319.08,0
2018,21,Puebla,118,Tehuacán,129,San José Miahuatlán,1,Abeja,2,Cera,0.29,0,40.51,11.747,0
2018,21,Puebla,118,Tehuacán,129,San José Miahuatlán,1,Abeja,7,Miel,5.796,0,53.87,312.226,0
2018,21,Puebla,118,Tehuacán,149,Santiago Miahuatlán,1,Abeja,2,Cera,0.128,0,49.4,6.323,0
2018,21,Puebla,118,Tehuacán,149,Santiago Miahuatlán,1,Abeja,7,Miel,9.17,0,51.46,471.888,0
2018,21,Puebla,118,Tehuacán,156,Tehuacán,1,Abeja,2,Cera,0.32,0,50.4,16.128,0
2018,21,Puebla,118,Tehuacán,156,Tehuacán,1,Abeja,7,Miel,21.96,0,51.46,1130.062,0
2018,21,Puebla,118,Tehuacán,209,Zapotitlán,1,Abeja,2,Cera,0.08,0,50.1,4.008,0
2018,21,Puebla,118,Tehuacán,209,Zapotitlán,1,Abeja,7,Miel,5.623,0,52.84,297.122,0
2018,21,Puebla,118,Tehuacán,214,Zinacatepec,1,Abeja,2,Cera,0.336,0,41.53,13.955,0
2018,21,Puebla,118,Tehuacán,214,Zinacatepec,1,Abeja,7,Miel,5.658,0,53.14,300.665,0
2018,21,Puebla,113,Teziutlán,2,Acateno,1,Abeja,2,Cera,1.067,0,82.65,88.188,0
2018,21,Puebla,113,Teziutlán,2,Acateno,1,Abeja,7,Miel,12.81,0,42.5,544.43,0
2018,21,Puebla,113,Teziutlán,17,Atempan,1,Abeja,2,Cera,2.867,0,72.64,208.259,0
2018,21,Puebla,113,Teziutlán,17,Atempan,1,Abeja,7,Miel,32.41,0,41.5,1345.02,0
2018,21,Puebla,113,Teziutlán,25,Ayotoxco de Guerrero,1,Abeja,2,Cera,1.281,0,82.6,105.811,0
2018,21,Puebla,113,Teziutlán,25,Ayotoxco de Guerrero,1,Abeja,7,Miel,14.41,0,41.5,598.02,0
2018,21,Puebla,113,Teziutlán,43,Cuetzalan del Progreso,1,Abeja,7,Miel,40.21,0,41.5,1668.72,0
2018,21,Puebla,113,Teziutlán,72,Huehuetla,1,Abeja,7,Miel,2.11,0,43.24,91.235,0
2018,21,Puebla,113,Teziutlán,75,Hueyapan,1,Abeja,2,Cera,1.401,0,82.6,115.723,0
2018,21,Puebla,113,Teziutlán,75,Hueyapan,1,Abeja,7,Miel,17.01,0,42.75,727.18,0
2018,21,Puebla,113,Teziutlán,76,Hueytamalco,1,Abeja,2,Cera,0.127,0,92.87,11.794,0
2018,21,Puebla,113,Teziutlán,76,Hueytamalco,1,Abeja,7,Miel,1.81,0,42.25,76.475,0
2018,21,Puebla,113,Teziutlán,77,Hueytlalpan,1,Abeja,7,Miel,4.99,0,41.5,207.08,0
2018,21,Puebla,113,Teziutlán,78,Huitzilan de Serdán,1,Abeja,7,Miel,15.21,0,42.25,642.63,0
2018,21,Puebla,113,Teziutlán,84,Ixtepec,1,Abeja,7,Miel,13.61,0,42,571.63,0
2018,21,Puebla,113,Teziutlán,88,Jonotla,1,Abeja,7,Miel,34.41,0,42.25,1453.83,0
2018,21,Puebla,113,Teziutlán,107,Olintla,1,Abeja,7,Miel,1.95,0,43,83.85,0
2018,21,Puebla,113,Teziutlán,158,Tenampulco,1,Abeja,2,Cera,0.801,0,92.59,74.165,0
2018,21,Puebla,113,Teziutlán,158,Tenampulco,1,Abeja,7,Miel,9.21,0,41.25,379.915,0
2018,21,Puebla,113,Teziutlán,174,Teziutlán,1,Abeja,2,Cera,0.161,0,92.43,14.881,0
2018,21,Puebla,113,Teziutlán,174,Teziutlán,1,Abeja,7,Miel,2.21,0,42.25,93.375,0
